-0.491382122662  7.8612983906
16.0633699435  9.20685624184
19.5846020009  9.55299858634
30.5030719878  10.4757503262
37.8989506307  11.1294312745
46.7044095259  11.8599119182
67.4980969987  12.8578322097
87.5876739887  13.7788168769
108.741572423  14.3527756633
129.890713354  15.1964848847
151.047330361  15.6163005655
172.909417138  16.0359803175
193.363962592  16.2632530448
