-0.504295345803  8.59347814267
16.0470585037  10.131714876
19.5682905611  10.4778572205
30.8394954328  11.4005409961
38.2312962157  12.2854366029
47.0381143976  12.9388456938
67.479746629  13.8982981731
87.5659254023  15.0119617225
109.067801218  15.8556029796
130.218301435  16.6222406481
151.024902131  16.8879811875
173.230208786  17.8470938452
193.332699  18.0358987603
